User_ID,Age,Gender,City_Tier,City_Name,Occupation,Monthly_Income_INR,Rent_Housing_INR,Food_Groceries_INR,Utilities_Bills_INR,Healthcare_INR,Education_Childcare_INR,Entertainment_Dining_INR,Shopping_Lifestyle_INR,Investment_INR,Discretionary_Spending_INR,Essential_Spending_INR,Total_Monthly_Expenses_INR,Monthly_Savings_INR,Savings_Rate_Pct,Discretionary_Ratio_Pct,Financial_Resilience_Score,Emergency_Fund_Months
IN_USR_00156,35,Male,Tier 2,Coimbatore,Healthcare Worker,50000,9000,8200,3100,2700,4000,3600,2500,10500,6100,27000,33100,16900,33.8,18.4,70,7.3
IN_USR_00157,27,Female,Tier 1,Hyderabad,Marketing Manager,63000,16500,11400,4900,2300,1500,2600,2800,14500,5400,36600,42000,21000,33.3,12.9,62,4.8
IN_USR_00158,44,Female,Tier 1,Chennai,Freelancer/Consultant,166500,38500,28200,12000,8100,7500,8200,10900,31500,19100,94300,113400,53100,31.9,16.8,65,6.3
IN_USR_00159,42,Female,Tier 1,Bangalore,Operations Executive,74000,19500,10400,3400,2000,5000,5400,3700,10000,9100,40300,49400,24600,33.2,18.4,57,4.2
IN_USR_00160,27,Female,Tier 3,Mysore,Operations Executive,53000,7000,6800,4000,3000,1600,3900,2000,12500,5900,22400,28300,24700,46.6,20.8,65,5.0
IN_USR_00161,41,Female,Tier 1,Bangalore,Financial Analyst,129000,33000,18600,9200,4400,12500,10700,7100,19500,17800,77700,95500,33500,26.0,18.6,48,3.5
IN_USR_00162,30,Female,Tier 1,Hyderabad,Civil Engineer,103500,31000,19000,5500,3500,2500,9500,8100,11000,17600,61500,79100,24400,23.6,22.3,41,2.6
IN_USR_00163,34,Female,Tier 1,Hyderabad,Civil Engineer,62000,19500,10600,4900,3200,3700,3500,4300,6500,7800,41900,49700,12300,19.8,15.7,46,3.9
IN_USR_00164,34,Male,Tier 2,Indore,Software Engineer,196000,48000,26800,14100,10400,8700,17800,13700,34000,31500,108000,139500,56500,28.8,22.6,45,2.4
IN_USR_00165,41,Male,Tier 1,Mumbai,Healthcare Worker,103000,23500,20600,6100,3700,7300,9800,6700,14000,16500,61200,77700,25300,24.6,21.2,51,4.8
IN_USR_00166,45,Male,Tier 1,Mumbai,Small Business Owner,258000,68500,44400,10800,15300,20800,16500,17400,44500,33900,159800,193700,64300,24.9,17.5,46,3.1
IN_USR_00167,22,Male,Tier 1,Pune,Teacher/Professor,76500,22500,12800,4400,2700,1800,5800,4200,11000,10000,44200,54200,22300,29.2,18.5,44,1.6
IN_USR_00168,28,Female,Tier 1,Bangalore,Data Analyst,79000,21000,11600,5600,3200,800,3600,5200,15000,8800,42200,51000,28000,35.4,17.3,53,2.5
IN_USR_00169,24,Male,Tier 1,Delhi-NCR,Small Business Owner,90500,28000,12000,7200,2700,500,4500,5200,21000,9700,50400,60100,30400,33.6,16.1,55,3.3
IN_USR_00170,47,Male,Tier 1,Chennai,Healthcare Worker,105500,23500,17800,5100,4600,6700,8700,4300,22000,13000,57700,70700,34800,33.0,18.4,69,7.2
IN_USR_00171,26,Male,Tier 2,Indore,Financial Analyst,103000,19000,16200,5200,5600,1600,8100,6200,24000,14300,47600,61900,41100,39.9,23.1,76,8.2
IN_USR_00172,44,Female,Tier 2,Indore,Financial Analyst,143500,31500,20600,9300,3400,6900,6800,6500,26500,13300,71700,85000,58500,40.8,15.6,81,8.7
IN_USR_00173,54,Female,Tier 1,Mumbai,Freelancer/Consultant,167500,46000,26600,10300,9500,16100,8400,6400,21500,14800,108500,123300,44200,26.4,12.0,46,2.1
IN_USR_00174,50,Male,Tier 3,Mysore,Sales Consultant,45000,5000,6800,2800,2100,2900,3100,2900,10500,6000,19600,25600,19400,43.1,23.4,64,4.8
IN_USR_00175,58,Male,Tier 2,Chandigarh,Operations Executive,37000,6500,6000,1700,1400,3100,3200,2100,5500,5300,18700,24000,13000,35.1,22.1,53,3.0
IN_USR_00176,56,Female,Tier 2,Jaipur,Sales Consultant,63500,16000,8200,4600,3200,3700,6300,3300,9000,9600,35700,45300,18200,28.7,21.2,60,6.1
IN_USR_00177,50,Male,Tier 2,Chandigarh,Marketing Manager,122000,26500,23000,7900,4500,9400,10600,8600,20000,19200,71300,90500,31500,25.8,21.2,49,4.1
IN_USR_00178,56,Female,Tier 2,Chandigarh,Civil Engineer,81000,14500,13400,6300,3300,7600,7200,3000,16000,10200,45100,55300,25700,31.7,18.4,57,4.3
IN_USR_00179,25,Female,Tier 3,Salem,Financial Analyst,74500,8500,10800,3700,4000,900,3600,4600,22500,8200,27900,36100,38400,51.5,22.7,83,9.8
IN_USR_00180,26,Male,Tier 1,Chennai,Operations Executive,92500,31500,13800,7200,3100,0,8000,6200,14000,14200,55600,69800,22700,24.5,20.3,46,3.3
IN_USR_00181,44,Male,Tier 2,Ahmedabad,Marketing Manager,101500,23500,16200,5400,3200,7400,4900,7400,21500,12300,55700,68000,33500,33.0,18.1,71,7.7
IN_USR_00182,25,Male,Tier 1,Hyderabad,Software Engineer,123500,42000,16400,7200,7400,1600,12300,9300,18000,21600,74600,96200,27300,22.1,22.5,39,2.3
IN_USR_00183,39,Male,Tier 2,Kochi,Data Analyst,98500,21500,17000,4100,4400,8200,8400,5100,12500,13500,55200,68700,29800,30.3,19.7,47,2.2
IN_USR_00184,35,Female,Tier 1,Pune,Marketing Manager,130000,40000,15600,8800,6800,12900,8500,4800,13500,13300,84100,97400,32600,25.1,13.7,47,2.8
IN_USR_00185,28,Male,Tier 1,Delhi-NCR,Financial Analyst,121000,39000,21800,5500,7200,500,8700,3700,20500,12400,74000,86400,34600,28.6,14.4,53,3.7
IN_USR_00186,35,Male,Tier 3,Dehradun,Small Business Owner,141000,24000,17800,6200,7100,10600,8900,11000,27500,19900,65700,85600,55400,39.3,23.2,59,3.8
IN_USR_00187,39,Male,Tier 1,Pune,Freelancer/Consultant,137500,44000,24000,10200,6400,8000,9800,7600,17000,17400,92600,110000,27500,20.0,15.8,38,1.9
IN_USR_00188,25,Male,Tier 1,Bangalore,Marketing Manager,127000,38500,16000,9600,2600,1400,7500,6300,29500,13800,68100,81900,45100,35.5,16.8,63,5.1
IN_USR_00189,56,Male,Tier 2,Jaipur,Software Engineer,92500,14000,12600,7100,5400,5900,5300,6100,22500,11400,45000,56400,36100,39.0,20.2,69,6.1
IN_USR_00190,47,Male,Tier 2,Indore,Freelancer/Consultant,85000,15000,12400,5100,2400,7500,6100,4200,19000,10300,42400,52700,32300,38.0,19.5,80,9.3
IN_USR_00191,26,Female,Tier 2,Coimbatore,Marketing Manager,52500,9000,10200,2300,2300,100,4200,3300,9500,7500,23900,31400,21100,40.2,23.9,56,2.8
IN_USR_00192,30,Male,Tier 1,Delhi-NCR,Teacher/Professor,73500,23500,13000,3400,1800,1700,4100,5500,13000,9600,43400,53000,20500,27.9,18.1,43,1.6
IN_USR_00193,49,Female,Tier 2,Kochi,Freelancer/Consultant,65000,13000,10400,2700,3500,3300,3200,4500,16500,7700,32900,40600,24400,37.5,19.0,74,7.7
IN_USR_00194,29,Male,Tier 2,Jaipur,Software Engineer,78000,13500,12400,4300,2000,2200,7100,4500,21500,11600,34400,46000,32000,41.0,25.2,84,10.4
IN_USR_00195,48,Male,Tier 1,Hyderabad,Civil Engineer,60500,20000,10000,2700,2800,2600,3200,3400,6500,6600,38100,44700,15800,26.1,14.8,49,3.1
IN_USR_00196,51,Female,Tier 2,Kochi,Civil Engineer,40500,8500,4800,1900,1700,2400,3100,2200,9000,5300,19300,24600,15900,39.3,21.5,72,6.9
IN_USR_00197,34,Male,Tier 1,Hyderabad,Software Engineer,156500,45500,26800,10600,3200,9400,13400,7600,25000,21000,95500,116500,40000,25.6,18.0,45,2.7
IN_USR_00198,35,Male,Tier 1,Bangalore,Financial Analyst,170500,43500,21000,8400,9200,11000,16000,9000,32500,25000,93100,118100,52400,30.7,21.2,58,5.3
IN_USR_00199,54,Male,Tier 2,Ahmedabad,Data Analyst,127500,26500,19800,10000,3800,7100,7500,8900,27000,16400,67200,83600,43900,34.4,19.6,69,7.2
IN_USR_00200,42,Female,Tier 1,Bangalore,Marketing Manager,72500,23500,12000,3400,1900,4900,4700,4100,12500,8800,45700,54500,18000,24.8,16.1,43,2.1
IN_USR_00201,41,Female,Tier 1,Bangalore,Data Analyst,81500,26500,11800,5600,3600,4300,7400,3000,12000,10400,51800,62200,19300,23.7,16.7,53,5.1
IN_USR_00202,47,Male,Tier 2,Kochi,Financial Analyst,59000,14500,11200,3700,2500,2700,2700,4100,7500,6800,34600,41400,17600,29.8,16.4,47,1.9
IN_USR_00203,36,Male,Tier 1,Hyderabad,Civil Engineer,92000,28000,15800,5800,2800,8200,3800,3100,16500,6900,60600,67500,24500,26.6,10.2,51,3.2
IN_USR_00204,30,Male,Tier 3,Trichy,Data Analyst,47500,8500,5800,3700,1800,1000,3300,2300,11000,5600,20800,26400,21100,44.4,21.2,73,7.0
IN_USR_00205,33,Female,Tier 1,Mumbai,Software Engineer,160500,49000,25600,12100,6300,7300,10100,8200,25000,18300,100300,118600,41900,26.1,15.4,55,4.9
IN_USR_00206,37,Male,Tier 3,Nagpur,Civil Engineer,56500,8000,9000,4300,2300,3600,2900,2600,11000,5500,27200,32700,23800,42.1,16.8,90,11.2
IN_USR_00207,39,Male,Tier 2,Ahmedabad,Teacher/Professor,53500,12000,10600,4200,1300,4200,3000,3800,9500,6800,32300,39100,14400,26.9,17.4,43,1.6
IN_USR_00208,36,Female,Tier 1,Mumbai,Financial Analyst,99000,29500,18200,6700,5600,4100,8100,7700,11000,15800,64100,79900,19100,19.3,19.8,39,2.7
IN_USR_00209,34,Female,Tier 2,Chandigarh,Sales Consultant,40000,6500,5600,2000,1600,1600,3800,1600,7500,5400,17300,22700,17300,43.2,23.8,86,10.9
IN_USR_00210,42,Male,Tier 1,Pune,Financial Analyst,80000,26500,15200,6300,2800,7700,5100,2800,6500,7900,58500,66400,13600,17.0,11.9,34,1.0
IN_USR_00211,32,Female,Tier 2,Ahmedabad,Small Business Owner,133000,22500,26200,9000,7600,11600,7100,7900,18500,15000,76900,91900,41100,30.9,16.3,53,3.4
IN_USR_00212,40,Male,Tier 1,Bangalore,Freelancer/Consultant,170000,56000,30800,10700,4600,10000,15000,10300,19500,25300,112100,137400,32600,19.2,18.4,34,1.2
IN_USR_00213,53,Male,Tier 1,Bangalore,Marketing Manager,104000,36000,13800,7800,2400,8600,8100,7700,10500,15800,68600,84400,19600,18.8,18.7,35,1.7
IN_USR_00214,37,Male,Tier 1,Bangalore,Software Engineer,101000,27500,18000,8000,5600,7000,6300,5800,10000,12100,66100,78200,22800,22.6,15.5,44,2.9
IN_USR_00215,58,Male,Tier 1,Bangalore,Software Engineer,175000,39000,24600,7700,5900,16300,8700,5900,45500,14600,93500,108100,66900,38.2,13.5,85,9.8
IN_USR_00216,43,Female,Tier 2,Ahmedabad,Small Business Owner,93500,19500,14400,3900,3100,9200,6000,5400,21500,11400,50100,61500,32000,34.2,18.5,64,5.7
IN_USR_00217,40,Female,Tier 1,Bangalore,Healthcare Worker,120000,29000,17800,6900,3800,9600,9100,4800,16000,13900,67100,81000,39000,32.5,17.2,52,2.8
IN_USR_00218,40,Male,Tier 1,Bangalore,Operations Executive,99500,27000,15800,6600,2400,7200,5100,7400,14500,12500,59000,71500,28000,28.1,17.5,52,3.8
IN_USR_00219,38,Female,Tier 1,Mumbai,Operations Executive,83000,19000,15000,5500,1900,5000,6000,6500,14000,12500,46400,58900,24100,29.0,21.2,55,4.7
IN_USR_00220,46,Female,Tier 3,Nagpur,Sales Consultant,56000,7500,7000,4300,2700,3900,5300,3900,13000,9200,25400,34600,21400,38.2,26.6,74,8.3
IN_USR_00221,29,Female,Tier 1,Mumbai,Marketing Manager,81000,19000,12400,6400,3000,2400,6300,5800,12500,12100,43200,55300,25700,31.7,21.9,68,7.7
IN_USR_00222,26,Male,Tier 1,Hyderabad,Teacher/Professor,59000,19500,9600,4500,1200,1200,4400,4100,6500,8500,36000,44500,14500,24.6,19.1,41,1.9
IN_USR_00223,58,Male,Tier 3,Dehradun,Data Analyst,74500,12500,14200,5600,2300,5900,5500,4000,11000,9500,40500,50000,24500,32.9,19.0,58,4.5
IN_USR_00224,47,Male,Tier 1,Delhi-NCR,Marketing Manager,59000,18500,11400,4500,1200,5300,3400,2600,6500,6000,40900,46900,12100,20.5,12.8,45,3.2
IN_USR_00225,28,Male,Tier 1,Chennai,Sales Consultant,88500,22500,13600,5800,2400,600,7900,5900,18500,13800,44900,58700,29800,33.7,23.5,71,8.3
IN_USR_00226,25,Male,Tier 1,Chennai,Teacher/Professor,65000,15500,12200,4900,1400,400,5800,4700,9500,10500,34400,44900,20100,30.9,23.4,55,4.7
IN_USR_00227,45,Male,Tier 1,Hyderabad,Teacher/Professor,64500,19500,8400,2700,2300,4900,3300,4700,11000,8000,37800,45800,18700,29.0,17.5,51,3.4
IN_USR_00228,32,Female,Tier 2,Coimbatore,Data Analyst,87500,13500,10800,6500,4500,4600,4700,3600,18000,8300,39900,48200,39300,44.9,17.2,86,10.0
IN_USR_00229,54,Male,Tier 3,Nagpur,Software Engineer,169500,29500,29200,10900,3400,9300,15000,7700,44500,22700,82300,105000,64500,38.1,21.6,74,7.9
IN_USR_00230,49,Female,Tier 3,Warangal,Operations Executive,42000,6000,7400,3100,1500,1900,3000,2700,10500,5700,19900,25600,16400,39.0,22.3,67,5.9
IN_USR_00231,40,Female,Tier 2,Ahmedabad,Data Analyst,94000,23500,16000,7000,2900,7800,8800,4200,10500,13000,57200,70200,23800,25.3,18.5,53,4.8
IN_USR_00232,25,Female,Tier 2,Coimbatore,Financial Analyst,149500,23000,23800,7700,8400,1800,12600,8800,44500,21400,64700,86100,63400,42.4,24.9,89,11.7
IN_USR_00233,43,Male,Tier 2,Coimbatore,Sales Consultant,82000,16500,15400,6000,4500,4200,3800,3000,13500,6800,46600,53400,28600,34.9,12.7,73,7.3
IN_USR_00234,33,Female,Tier 2,Chandigarh,Civil Engineer,49500,11000,7200,3500,1600,2800,2900,3600,9000,6500,26100,32600,16900,34.1,19.9,72,8.1
IN_USR_00235,26,Female,Tier 3,Dehradun,Data Analyst,118500,15500,17000,5000,6400,500,6200,6000,35500,12200,44400,56600,61900,52.2,21.6,91,18.1
IN_USR_00236,51,Male,Tier 1,Chennai,Financial Analyst,75500,21500,12800,3600,3400,3000,4300,5100,10000,9400,44300,53700,21800,28.9,17.5,59,5.6
IN_USR_00237,53,Male,Tier 1,Hyderabad,Small Business Owner,187000,51000,36800,10300,4000,9700,11700,5700,28500,17400,111800,129200,57800,30.9,13.5,65,6.3
IN_USR_00238,34,Male,Tier 2,Coimbatore,Marketing Manager,74500,16500,11000,3400,2600,5600,3700,5300,13000,9000,39100,48100,26400,35.4,18.7,59,4.2
IN_USR_00239,55,Female,Tier 1,Chennai,Financial Analyst,115000,40000,18400,8100,3100,10900,10200,3600,9500,13800,80500,94300,20700,18.0,14.6,43,3.6
IN_USR_00240,35,Male,Tier 2,Chandigarh,Data Analyst,98000,21500,18000,5400,4500,8500,7600,5900,11000,13500,57900,71400,26600,27.1,18.9,43,1.9
IN_USR_00241,23,Male,Tier 2,Ahmedabad,Sales Consultant,85000,14000,12000,5800,2400,1700,3400,4300,18000,7700,35900,43600,41400,48.7,17.7,86,10.1
IN_USR_00242,30,Female,Tier 2,Jaipur,Teacher/Professor,77000,16500,11000,5500,3100,1400,6700,5500,19000,12200,37500,49700,27300,35.5,24.5,60,5.1
IN_USR_00243,48,Female,Tier 1,Pune,Sales Consultant,71500,22000,11400,3500,1500,3200,3300,4200,12500,7500,41600,49100,22400,31.3,15.3,68,7.2
IN_USR_00244,54,Male,Tier 2,Jaipur,Operations Executive,77000,13500,15400,4000,3000,3500,3900,2500,15000,6400,39400,45800,31200,40.5,14.0,85,9.4
IN_USR_00245,42,Female,Tier 2,Jaipur,Software Engineer,77500,18000,13400,3600,2700,5100,6000,5700,10000,11700,42800,54500,23000,29.7,21.5,61,6.4
IN_USR_00246,33,Male,Tier 1,Hyderabad,Operations Executive,103000,28000,19400,7400,4700,9000,4800,6700,9500,11500,68500,80000,23000,22.3,14.4,51,4.5
IN_USR_00247,32,Male,Tier 1,Pune,Sales Consultant,106500,26000,16000,5800,2300,8600,9600,8400,13000,18000,58700,76700,29800,28.0,23.5,60,6.7
IN_USR_00248,29,Female,Tier 1,Bangalore,Operations Executive,89500,23500,15800,6000,4500,1500,6600,7100,14500,13700,51300,65000,24500,27.4,21.1,48,3.2
IN_USR_00249,55,Male,Tier 1,Chennai,Marketing Manager,124500,33000,21600,6900,6700,9200,12400,4100,18000,16500,77400,93900,30600,24.6,17.6,42,1.9
IN_USR_00250,52,Female,Tier 3,Mysore,Sales Consultant,65500,8000,13000,2800,1900,5100,4200,2700,15000,6900,30800,37700,27800,42.4,18.3,88,10.7
IN_USR_00251,50,Male,Tier 3,Warangal,Civil Engineer,36500,6500,6600,1500,1300,1500,2700,2600,9000,5300,17400,22700,13800,37.8,23.3,84,10.8
IN_USR_00252,41,Male,Tier 2,Ahmedabad,Civil Engineer,59000,13500,11000,4400,2000,5100,4500,3900,7500,8400,36000,44400,14600,24.7,18.9,46,3.2
IN_USR_00253,28,Male,Tier 1,Delhi-NCR,Small Business Owner,145500,42500,21800,6400,8100,2100,13000,9800,22000,22800,80900,103700,41800,28.7,22.0,48,3.0
IN_USR_00254,34,Male,Tier 1,Hyderabad,Marketing Manager,120500,39500,16200,6400,6100,5200,9400,7700,13000,17100,73400,90500,30000,24.9,18.9,54,5.2
IN_USR_00255,51,Male,Tier 3,Mysore,Teacher/Professor,66500,7000,13000,4900,2600,4700,6300,2600,14500,8900,32200,41100,25400,38.2,21.7,77,8.7
IN_USR_00256,30,Male,Tier 1,Pune,Freelancer/Consultant,149000,42500,22400,11800,8400,3400,8400,11600,28000,20000,88500,108500,40500,27.2,18.4,50,3.7
IN_USR_00257,30,Male,Tier 1,Chennai,Teacher/Professor,57000,19000,9400,3000,2800,900,3000,2300,10000,5300,35100,40400,16600,29.1,13.1,59,5.0
IN_USR_00258,30,Male,Tier 2,Coimbatore,Small Business Owner,134500,29500,24400,8400,5800,3800,11100,8600,28500,19700,71900,91600,42900,31.9,21.5,59,5.3
IN_USR_00259,49,Male,Tier 2,Jaipur,Healthcare Worker,59000,9000,7400,3000,3000,5800,4800,2200,10000,7000,28200,35200,23800,40.3,19.9,84,9.8
IN_USR_00260,35,Male,Tier 1,Hyderabad,Data Analyst,150500,50000,27000,11200,7500,11100,8200,10400,16000,18600,106800,125400,25100,16.7,14.8,34,1.4
IN_USR_00261,25,Female,Tier 1,Chennai,Civil Engineer,82000,18500,14800,3900,4500,2100,5500,3400,17500,8900,43800,52700,29300,35.7,16.9,71,7.2
IN_USR_00262,45,Male,Tier 2,Chandigarh,Operations Executive,64500,11000,11200,3100,1700,4600,4000,3300,14500,7300,31600,38900,25600,39.7,18.8,61,3.6
IN_USR_00263,38,Male,Tier 1,Chennai,Financial Analyst,69500,16500,10200,2900,4000,5300,5500,3800,12000,9300,38900,48200,21300,30.6,19.3,53,3.8
IN_USR_00264,42,Male,Tier 3,Dehradun,Data Analyst,99000,11000,16200,5600,3400,9200,7900,4600,20000,12500,45400,57900,41100,41.5,21.6,91,12.2
IN_USR_00265,55,Female,Tier 3,Nagpur,Software Engineer,89500,13500,14000,6800,4000,6900,8700,5700,15000,14400,45200,59600,29900,33.4,24.2,72,8.6
IN_USR_00266,29,Female,Tier 1,Chennai,Operations Executive,42000,14000,7800,2300,2200,600,1800,3100,4500,4900,26900,31800,10200,24.3,15.4,47,3.3
IN_USR_00267,28,Male,Tier 3,Dehradun,Teacher/Professor,26000,4000,3600,1700,700,500,2300,1000,8000,3300,10500,13800,12200,46.9,23.9,90,14.7
IN_USR_00268,49,Male,Tier 2,Chandigarh,Software Engineer,195500,43500,24000,8400,5300,10800,8600,13900,54500,22500,92000,114500,81000,41.4,19.7,72,6.6
IN_USR_00269,50,Female,Tier 1,Bangalore,Healthcare Worker,64000,18500,11000,4100,3200,4800,5300,2200,10000,7500,41600,49100,14900,23.3,15.3,40,1.5
IN_USR_00270,41,Male,Tier 1,Hyderabad,Healthcare Worker,105500,34500,13000,4900,3000,8900,9300,7600,12000,16900,64300,81200,24300,23.0,20.8,46,3.8
IN_USR_00271,41,Female,Tier 3,Mysore,Teacher/Professor,56500,6500,7000,3600,2000,4100,2500,2300,17500,4800,23200,28000,28500,50.4,17.1,93,13.5
IN_USR_00272,35,Female,Tier 3,Dehradun,Financial Analyst,64500,7500,11000,3200,1600,5200,4800,2100,18000,6900,28500,35400,29100,45.1,19.5,92,14.2
IN_USR_00273,57,Female,Tier 2,Jaipur,Operations Executive,79000,12500,10200,5500,3100,4700,3800,5000,14500,8800,36000,44800,34200,43.3,19.6,82,9.3
IN_USR_00274,34,Female,Tier 1,Delhi-NCR,Freelancer/Consultant,144000,44500,19000,9000,7500,14000,7200,6600,23000,13800,94000,107800,36200,25.1,12.8,53,4.2
IN_USR_00275,49,Female,Tier 2,Chandigarh,Small Business Owner,242000,44500,38400,14000,12300,16800,11300,15100,38000,26400,126000,152400,89600,37.0,17.3,62,4.3
IN_USR_00276,30,Male,Tier 1,Chennai,Data Analyst,69000,23000,13000,4500,3600,1200,5900,2800,6000,8700,45300,54000,15000,21.7,16.1,40,1.9
IN_USR_00277,56,Female,Tier 2,Chandigarh,Civil Engineer,60500,10500,11000,4200,1900,4100,4300,3000,12000,7300,31700,39000,21500,35.5,18.7,70,7.0
IN_USR_00278,32,Male,Tier 1,Mumbai,Freelancer/Consultant,96000,30500,15200,5200,2800,6600,4200,4700,11000,8900,60300,69200,26800,27.9,12.9,48,2.3
IN_USR_00279,45,Female,Tier 1,Hyderabad,Software Engineer,98500,34000,14400,6700,4000,8800,8900,4300,10000,13200,67900,81100,17400,17.7,16.3,34,1.3
IN_USR_00280,46,Female,Tier 2,Jaipur,Teacher/Professor,46500,8500,9000,2800,1600,4300,3200,2500,8500,5700,26200,31900,14600,31.4,17.9,58,4.7
IN_USR_00281,30,Female,Tier 1,Bangalore,Teacher/Professor,83000,21500,11000,3800,3700,2000,6600,4200,15000,10800,42000,52800,30200,36.4,20.5,55,3.1
IN_USR_00282,52,Female,Tier 1,Mumbai,Small Business Owner,181500,40500,22400,11400,4800,14100,7700,10600,29000,18300,93200,111500,70000,38.6,16.4,64,4.4
IN_USR_00283,33,Female,Tier 2,Indore,Small Business Owner,55000,13000,9800,4000,3200,2900,4200,2900,8000,7100,32900,40000,15000,27.3,17.8,46,2.5
IN_USR_00284,48,Male,Tier 2,Chandigarh,Freelancer/Consultant,179000,31500,31800,9600,6800,13500,9600,8800,29000,18400,93200,111600,67400,37.7,16.5,61,3.8
IN_USR_00285,54,Female,Tier 2,Indore,Data Analyst,73500,14500,12400,3100,3800,5200,3500,4000,12000,7500,39000,46500,27000,36.7,16.1,71,6.7
IN_USR_00286,22,Female,Tier 2,Kochi,Software Engineer,214000,41500,41800,12700,10900,2300,18900,16100,45500,35000,109200,144200,69800,32.6,24.3,61,6.0
IN_USR_00287,49,Male,Tier 1,Mumbai,Data Analyst,100000,30000,16400,5000,2000,8500,4000,5600,16000,9600,61900,71500,28500,28.5,13.4,52,3.3
IN_USR_00288,35,Female,Tier 1,Bangalore,Financial Analyst,127500,39000,17800,9500,4700,7900,7200,8200,21000,15400,78900,94300,33200,26.0,16.3,48,3.2
IN_USR_00289,57,Female,Tier 1,Pune,Teacher/Professor,71000,18000,10200,3800,3400,6000,6500,4500,11500,11000,41400,52400,18600,26.2,21.0,48,3.6
IN_USR_00290,32,Male,Tier 1,Hyderabad,Civil Engineer,100500,29500,17600,6900,2700,9800,4100,3500,11500,7600,66500,74100,26400,26.3,10.3,58,5.2
IN_USR_00291,49,Male,Tier 1,Mumbai,Civil Engineer,46500,14000,8200,3600,1700,3700,2700,3600,4000,6300,31200,37500,9000,19.4,16.8,43,3.3
IN_USR_00292,33,Female,Tier 1,Mumbai,Small Business Owner,213500,55000,26200,13700,8700,11500,10700,6800,38000,17500,115100,132600,80900,37.9,13.2,56,2.1
IN_USR_00293,32,Male,Tier 3,Warangal,Civil Engineer,67000,9000,11200,4100,3300,3000,3000,3000,19500,6000,30600,36600,30400,45.4,16.4,93,13.0
IN_USR_00294,44,Female,Tier 3,Trichy,Marketing Manager,106000,19000,16600,6000,2100,5400,7500,6100,24000,13600,49100,62700,43300,40.8,21.7,68,5.9
IN_USR_00295,29,Female,Tier 3,Dehradun,Operations Executive,68500,9500,10200,4100,2000,700,5900,4400,21000,10300,26500,36800,31700,46.3,28.0,89,14.9
IN_USR_00296,52,Male,Tier 1,Hyderabad,Small Business Owner,124000,38000,17200,6500,7200,8800,5000,8900,15500,13900,77700,91600,32400,26.1,15.2,43,1.7
IN_USR_00297,43,Male,Tier 2,Chandigarh,Sales Consultant,76000,14000,14600,3900,4400,6200,7200,4200,10000,11400,43100,54500,21500,28.3,20.9,57,5.5
IN_USR_00298,38,Male,Tier 1,Mumbai,Freelancer/Consultant,159000,38000,20400,12200,7500,12700,12200,10800,25500,23000,90800,113800,45200,28.4,20.2,43,1.7
IN_USR_00299,52,Female,Tier 2,Ahmedabad,Freelancer/Consultant,117000,23500,23200,9000,3700,6200,8700,3800,25000,12500,65600,78100,38900,33.2,16.0,61,4.9
IN_USR_00300,56,Male,Tier 2,Ahmedabad,Small Business Owner,96000,19000,12400,5800,3100,3900,7700,4700,17000,12400,44200,56600,39400,41.0,21.9,69,6.2
IN_USR_00301,38,Male,Tier 2,Chandigarh,Operations Executive,66000,16000,9800,3100,2400,4300,5600,3200,11000,8800,35600,44400,21600,32.7,19.8,59,4.8
IN_USR_00302,58,Male,Tier 3,Nagpur,Marketing Manager,49500,8000,9200,3100,2700,2600,4400,3300,9000,7700,25600,33300,16200,32.7,23.1,47,2.0
IN_USR_00303,48,Female,Tier 1,Chennai,Teacher/Professor,74500,23500,13600,3900,3200,5500,4800,4800,6500,9600,49700,59300,15200,20.4,16.2,45,3.7
IN_USR_00304,52,Male,Tier 1,Delhi-NCR,Operations Executive,67500,18000,11200,4900,2300,4400,4100,4300,10500,8400,40800,49200,18300,27.1,17.1,53,4.2
IN_USR_00305,56,Male,Tier 3,Trichy,Civil Engineer,48000,7500,7600,3300,2700,3000,2700,3000,8000,5700,24100,29800,18200,37.9,19.1,59,3.7
